name,clf_predicted_religion,clf_max_prob,prob_Hindu,prob_Muslim,prob_Sikh,prob_Christian,prob_Jain,prob_Buddhist
noorjahan,Muslim,0.8408505550193631,0.14616029853313459,0.8408505550193631,0.0037026863551039876,0.009170627676407108,1.7630759555560584e-05,9.820165643555887e-05
rukhsati,Hindu,0.7036602591889334,0.7036602591889334,0.23708610301891364,0.015195256701401432,0.04357837820465261,6.501018245373222e-05,0.00041499270364507855
sameena,Hindu,0.5420700224522338,0.5420700224522338,0.4450238684179109,0.0004447522794143424,0.011624851934825165,3.135426174613225e-06,0.0008333694894412311
shahida,Muslim,0.8765309825623309,0.1215987008813501,0.8765309825623309,0.0008994798313617506,0.0009184538236448791,2.7850549203401895e-05,2.453235210897122e-05
